12012040906 00000000000000001658000000000000000016588000000000000FINAL CONSUMIDOR FINAL        0000000000026000000000000000000000000000021492100000000000000451               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001659000000000000000016598000000000000FINAL CONSUMIDOR FINAL        0000000000035010000000000000000000000000028932100000000000000608               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001660000000000000000016608030620610433emergencias medicas srl emergencias medicas srl 0000000000338000000000000000000000000000279342100000000000005866               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040901 000200000000000000000020000000000000000000208030620610433emergencias medicas srl emergencias medicas srl 0000000000338000000000000000000000000000279342100000000000005866               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040908 00000000000000000011000000000000000000118000000000000FINAL CONSUMIDOR FINAL        0000000000338000000000000000000000000000279342100000000000005866               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001661000000000000000016618000000000000FINAL CONSUMIDOR FINAL        0000000000365000000000000000000000000000301652100000000000006335               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001662000000000000000016628000000000000FINAL CONSUMIDOR FINAL        0000000000177000000000000000000000000000146282100000000000003072               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001663000000000000000016638000000000000FINAL CONSUMIDOR FINAL        0000000000090000000000000000000000000000074382100000000000001562               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001664000000000000000016648000000000000FINAL CONSUMIDOR FINAL        0000000000170010000000000000000000000000140502100000000000002951               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001665000000000000000016658000000000000FINAL CONSUMIDOR FINAL        0000000000061000000000000000000000000000050412100000000000001059               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001666000000000000000016668000000000000FINAL CONSUMIDOR FINAL        0000000000045000000000000000000000000000037192100000000000000781               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001667000000000000000016678000000000000FINAL CONSUMIDOR FINAL        0000000000444000000000000000000000000000366942100000000000007706               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012040906 00000000000000001668000000000000000016688000000000000FINAL CONSUMIDOR FINAL        0000000000060000000000000000000000000000049592100000000000001041               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001669000000000000000016698000000000000FINAL CONSUMIDOR FINAL        0000000000085000000000000000000000000000070252100000000000001475               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001670000000000000000016708000000000000FINAL CONSUMIDOR FINAL        0000000000436940000000000000000000000000361112100000000000007583               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001671000000000000000016718000000000000FINAL CONSUMIDOR FINAL        0000000000019990000000000000000000000000016522100000000000000347               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001672000000000000000016728000000000000FINAL CONSUMIDOR FINAL        0000000000786980000000000000000000000000650402100000000000013658               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000191000000000000000001910000000000000FINAL CONSUMIDOR FINAL        0000000000100010000000000000000000000000082652100000000000001736               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001673000000000000000016738000000000000FINAL CONSUMIDOR FINAL        0000000000188000000000000000000000000000155372100000000000003263               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000192000000000000000001920000000000000FINAL CONSUMIDOR FINAL        0000000000231990000000000000000000000000191732100000000000004026               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001674000000000000000016748000000000000FINAL CONSUMIDOR FINAL        0000000000516980000000000000000000000000427262100000000000008972               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001675000000000000000016758000000000000FINAL CONSUMIDOR FINAL        0000000000294010000000000000000000000000242982100000000000005103               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001676000000000000000016768000000000000FINAL CONSUMIDOR FINAL        0000000000220000000000000000000000000000181822100000000000003818               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001677000000000000000016778000000000000FINAL CONSUMIDOR FINAL        0000000000056000000000000000000000000000046282100000000000000972               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000193000000000000000001930000000000000FINAL CONSUMIDOR FINAL        0000000001198800000000000000000000000000990742100000000000020806               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001678000000000000000016788000000000000FINAL CONSUMIDOR FINAL        0000000000188000000000000000000000000000155372100000000000003263               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000194000000000000000001940000000000000FINAL CONSUMIDOR FINAL        0000000000143000000000000000000000000000118182100000000000002482               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001679000000000000000016798000000000000FINAL CONSUMIDOR FINAL        0000000000182010000000000000000000000000150422100000000000003159               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000195000000000000000001950000000000000FINAL CONSUMIDOR FINAL        0000000000023990000000000000000000000000019832100000000000000416               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000196000000000000000001960000000000000FINAL CONSUMIDOR FINAL        0000000000109990000000000000000000000000090902100000000000001909               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000197000000000000000001970000000000000FINAL CONSUMIDOR FINAL        0000000000120000000000000000000000000000099172100000000000002083               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001680000000000000000016808000000000000FINAL CONSUMIDOR FINAL        0000000000103000000000000000000000000000085122100000000000001788               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000198000000000000000001980000000000000FINAL CONSUMIDOR FINAL        0000000000049010000000000000000000000000040502100000000000000851               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001681000000000000000016818000000000000FINAL CONSUMIDOR FINAL        0000000000075000000000000000000000000000061982100000000000001302               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000199000000000000000001990000000000000FINAL CONSUMIDOR FINAL        0000000000059990000000000000000000000000049582100000000000001041               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001682000000000000000016828000000000000FINAL CONSUMIDOR FINAL        0000000000056000000000000000000000000000046282100000000000000972               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000200000000000000000002000000000000000FINAL CONSUMIDOR FINAL        0000000000494030000000000000000000000000408292100000000000008574               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001683000000000000000016838000000000000FINAL CONSUMIDOR FINAL        0000000000189990000000000000000000000000157022100000000000003297               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001684000000000000000016848000000000000FINAL CONSUMIDOR FINAL        0000000000095000000000000000000000000000078512100000000000001649               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001685000000000000000016858000000000000FINAL CONSUMIDOR FINAL        0000000000362000000000000000000000000000299172100000000000006283               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000201000000000000000002010000000000000FINAL CONSUMIDOR FINAL        0000000000105000000000000000000000000000086782100000000000001822               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001686000000000000000016868000000000000FINAL CONSUMIDOR FINAL        0000000000172000000000000000000000000000142152100000000000002985               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001687000000000000000016878000000000000FINAL CONSUMIDOR FINAL        0000000000107000000000000000000000000000088432100000000000001857               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000202000000000000000002020000000000000FINAL CONSUMIDOR FINAL        0000000000124990000000000000000000000000103302100000000000002169               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000203000000000000000002030000000000000FINAL CONSUMIDOR FINAL        0000000000183000000000000000000000000000151242100000000000003176               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000204000000000000000002040000000000000FINAL CONSUMIDOR FINAL        0000000000095000000000000000000000000000078512100000000000001649               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000205000000000000000002050000000000000FINAL CONSUMIDOR FINAL        0000000000520000000000000000000000000000429752100000000000009025               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001688000000000000000016888000000000000FINAL CONSUMIDOR FINAL        0000000000188000000000000000000000000000155372100000000000003263               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000001689000000000000000016898000000000000FINAL CONSUMIDOR FINAL        0000000000622980000000000000000000000000514862100000000000010812               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000206000000000000000002060000000000000FINAL CONSUMIDOR FINAL        0000000000285000000000000000000000000000235542100000000000004946               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041006 00000000000000000207000000000000000002070000000000000FINAL CONSUMIDOR FINAL        0000000000435000000000000000000000000000359502100000000000007550               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001690000000000000000016908000000000000FINAL CONSUMIDOR FINAL        0000000000076000000000000000000000000000062812100000000000001319               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001691000000000000000016918000000000000FINAL CONSUMIDOR FINAL        0000000000289010000000000000000000000000238852100000000000005016               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001692000000000000000016928000000000000FINAL CONSUMIDOR FINAL        0000000000250000000000000000000000000000206612100000000000004339               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001693000000000000000016938000000000000FINAL CONSUMIDOR FINAL        0000000000241010000000000000000000000000199182100000000000004183               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001694000000000000000016948000000000000FINAL CONSUMIDOR FINAL        0000000000072000000000000000000000000000059502100000000000001250               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001695000000000000000016958000000000000FINAL CONSUMIDOR FINAL        0000000000059000000000000000000000000000048762100000000000001024               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001696000000000000000016968000000000000FINAL CONSUMIDOR FINAL        0000000000040000000000000000000000000000033062100000000000000694               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001697000000000000000016978000000000000FINAL CONSUMIDOR FINAL        0000000000099990000000000000000000000000082642100000000000001735               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001698000000000000000016988000000000000FINAL CONSUMIDOR FINAL        0000000000125010000000000000000000000000103312100000000000002170               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001699000000000000000016998000000000000FINAL CONSUMIDOR FINAL        0000000000120000000000000000000000000000099172100000000000002083               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001700000000000000000017008000000000000FINAL CONSUMIDOR FINAL        0000000000492080000000000000000000000000406682100000000000008540               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001701000000000000000017018000000000000FINAL CONSUMIDOR FINAL        0000000000149980000000000000000000000000123952100000000000002603               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001702000000000000000017028000000000000FINAL CONSUMIDOR FINAL        0000000000996010000000000000000000000000823152100000000000017286               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000000208000000000000000002080000000000000FINAL CONSUMIDOR FINAL        0000000000213010000000000000000000000000176042100000000000003697               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001703000000000000000017038000000000000FINAL CONSUMIDOR FINAL        0000000000288000000000000000000000000000238022100000000000004998               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001704000000000000000017048000000000000FINAL CONSUMIDOR FINAL        0000000000138000000000000000000000000000114052100000000000002395               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001705000000000000000017058000000000000FINAL CONSUMIDOR FINAL        0000000000050000000000000000000000000000041322100000000000000868               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001706000000000000000017068000000000000FINAL CONSUMIDOR FINAL        0000000000160000000000000000000000000000132232100000000000002777               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001707000000000000000017078000000000000FINAL CONSUMIDOR FINAL        0000000000189990000000000000000000000000157022100000000000003297               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000001708000000000000000017088000000000000FINAL CONSUMIDOR FINAL        0000000000084000000000000000000000000000069422100000000000001458               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000000209000000000000000002090000000000000FINAL CONSUMIDOR FINAL        0000000000015000000000000000000000000000012402100000000000000260               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041106 00000000000000000211000000000000000002110000000000000FINAL CONSUMIDOR FINAL        0000000000057000000000000000000000000000047112100000000000000989               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001709000000000000000017098000000000000FINAL CONSUMIDOR FINAL        0000000000165000000000000000000000000000136362100000000000002864               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001710000000000000000017108000000000000FINAL CONSUMIDOR FINAL        0000000000193000000000000000000000000000159502100000000000003350               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001711000000000000000017118000000000000FINAL CONSUMIDOR FINAL        0000000000070000000000000000000000000000057852100000000000001215               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001712000000000000000017128000000000000FINAL CONSUMIDOR FINAL        0000000000050000000000000000000000000000041322100000000000000868               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001713000000000000000017138000000000000FINAL CONSUMIDOR FINAL        0000000000018000000000000000000000000000014882100000000000000312               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001714000000000000000017148000000000000FINAL CONSUMIDOR FINAL        0000000000264000000000000000000000000000218182100000000000004582               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001715000000000000000017158000000000000FINAL CONSUMIDOR FINAL        0000000000498000000000000000000000000000411572100000000000008643               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000000212000000000000000002120000000000000FINAL CONSUMIDOR FINAL        0000000000174000000000000000000000000000143802100000000000003020               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001716000000000000000017168000000000000FINAL CONSUMIDOR FINAL        0000000000179010000000000000000000000000147942100000000000003107               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001717000000000000000017178000000000000FINAL CONSUMIDOR FINAL        0000000000166000000000000000000000000000137192100000000000002881               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000000213000000000000000002130000000000000FINAL CONSUMIDOR FINAL        0000000000197010000000000000000000000000162822100000000000003419               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000000214000000000000000002140000000000000FINAL CONSUMIDOR FINAL        0000000000099000000000000000000000000000081822100000000000001718               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001718000000000000000017188000000000000FINAL CONSUMIDOR FINAL        0000000000113980000000000000000000000000094202100000000000001978               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001719000000000000000017198000000000000FINAL CONSUMIDOR FINAL        0000000001364010000000000000000000000001127282100000000000023673               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001720000000000000000017208000000000000FINAL CONSUMIDOR FINAL        0000000000619000000000000000000000000000511572100000000000010743               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001721000000000000000017218000000000000FINAL CONSUMIDOR FINAL        0000000000521990000000000000000000000000431402100000000000009059               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000000215000000000000000002150000000000000FINAL CONSUMIDOR FINAL        0000000000112000000000000000000000000000092562100000000000001944               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000000216000000000000000002160000000000000FINAL CONSUMIDOR FINAL        0000000000079000000000000000000000000000065292100000000000001371               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001722000000000000000017228000000000000FINAL CONSUMIDOR FINAL        0000000000240000000000000000000000000000198352100000000000004165               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001723000000000000000017238000000000000FINAL CONSUMIDOR FINAL        0000000000035010000000000000000000000000028932100000000000000608               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001724000000000000000017248000000000000FINAL CONSUMIDOR FINAL        0000000000072000000000000000000000000000059502100000000000001250               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001725000000000000000017258000000000000FINAL CONSUMIDOR FINAL        0000000000196000000000000000000000000000161982100000000000003402               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000000217000000000000000002170000000000000FINAL CONSUMIDOR FINAL        0000000000088000000000000000000000000000072732100000000000001527               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001726000000000000000017268000000000000FINAL CONSUMIDOR FINAL        0000000000065000000000000000000000000000053722100000000000001128               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001727000000000000000017278000000000000FINAL CONSUMIDOR FINAL        0000000000023990000000000000000000000000019832100000000000000416               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000000218000000000000000002180000000000000FINAL CONSUMIDOR FINAL        0000000000047990000000000000000000000000039662100000000000000833               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041206 00000000000000001728000000000000000017288000000000000FINAL CONSUMIDOR FINAL        0000000000196000000000000000000000000000161982100000000000003402               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000001729000000000000000017298000000000000FINAL CONSUMIDOR FINAL        0000000000216990000000000000000000000000179332100000000000003766               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000001730000000000000000017308000000000000FINAL CONSUMIDOR FINAL        0000000000352000000000000000000000000000290912100000000000006109               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000001731000000000000000017318000000000000FINAL CONSUMIDOR FINAL        0000000000158000000000000000000000000000130582100000000000002742               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000001732000000000000000017328000000000000FINAL CONSUMIDOR FINAL        0000000000247990000000000000000000000000204952100000000000004304               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000000219000000000000000002190000000000000FINAL CONSUMIDOR FINAL        0000000000115000000000000000000000000000095042100000000000001996               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000000220000000000000000002200000000000000FINAL CONSUMIDOR FINAL        0000000000138010000000000000000000000000114062100000000000002395               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000001733000000000000000017338000000000000FINAL CONSUMIDOR FINAL        0000000000181000000000000000000000000000149592100000000000003141               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000001734000000000000000017348000000000000FINAL CONSUMIDOR FINAL        0000000000219980000000000000000000000000181802100000000000003818               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000000221000000000000000002210000000000000FINAL CONSUMIDOR FINAL        0000000000050000000000000000000000000000041322100000000000000868               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000000222000000000000000002220000000000000FINAL CONSUMIDOR FINAL        0000000000129000000000000000000000000000106612100000000000002239               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
12012041306 00000000000000000223000000000000000002230000000000000FINAL CONSUMIDOR FINAL        0000000000115000000000000000000000000000095042100000000000001996               000000000000000                                                                           1                       ********|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||00000000000000000000000
